Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All GHG data is presented in units of metric tons of carbon dioxide equivalent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 GHG Quantity Associated with Coal-based liquid fuel production,2021 GHG Quantity Associated with Coal-based liquid fuel production,2020 GHG Quantity Associated with Coal-based liquid fuel production,2019 GHG Quantity Associated with Coal-based liquid fuel production,2018 GHG Quantity Associated with Coal-based liquid fuel production,2017 GHG Quantity Associated with Coal-based liquid fuel production,2016 GHG Quantity Associated with Coal-based liquid fuel production,2015 GHG Quantity Associated with Coal-based liquid fuel production,2014 GHG Quantity Associated with Coal-based liquid fuel production,2013 GHG Quantity Associated with Coal-based liquid fuel production,2012 GHG Quantity Associated with Coal-based liquid fuel production,2011 GHG Quantity Associated with Coal-based liquid fuel production,2022 GHG Quantity Associated with Petroleum Products Produced,2021 GHG Quantity Associated with Petroleum Products Produced,2020 GHG Quantity Associated with Petroleum Products Produced,2019 GHG Quantity Associated with Petroleum Products Produced,2018 GHG Quantity Associated with Petroleum Products Produced,2017 GHG Quantity Associated with Petroleum Products Produced,2016 GHG Quantity Associated with Petroleum Products Produced,2015 GHG Quantity Associated with Petroleum Products Produced,2014 GHG Quantity Associated with Petroleum Products Produced,2013 GHG Quantity Associated with Petroleum Products Produced,2012 GHG Quantity Associated with Petroleum Products Produced,2011 GHG Quantity Associated with Petroleum Products Produced,2022 GHG Quantity Associated with Petroleum Products Imported,2021 GHG Quantity Associated with Petroleum Products Imported,2020 GHG Quantity Associated with Petroleum Products Imported,2019 GHG Quantity Associated with Petroleum Products Imported,2018 GHG Quantity Associated with Petroleum Products Imported,2017 GHG Quantity Associated with Petroleum Products Imported,2016 GHG Quantity Associated with Petroleum Products Imported,2015 GHG Quantity Associated with Petroleum Products Imported,2014 GHG Quantity Associated with Petroleum Products Imported,2013 GHG Quantity Associated with Petroleum Products Imported,2012 GHG Quantity Associated with Petroleum Products Imported,2011 GHG Quantity Associated with Petroleum Products Imported,2022 GHG Quantity Associated with Petroleum Products Exported,2021 GHG Quantity Associated with Petroleum Products Exported,2020 GHG Quantity Associated with Petroleum Products Exported,2019 GHG Quantity Associated with Petroleum Products Exported,2018 GHG Quantity Associated with Petroleum Products Exported,2017 GHG Quantity Associated with Petroleum Products Exported,2016 GHG Quantity Associated with Petroleum Products Exported,2015 GHG Quantity Associated with Petroleum Products Exported,2014 GHG Quantity Associated with Petroleum Products Exported,2013 GHG Quantity Associated with Petroleum Products Exported,2012 GHG Quantity Associated with Petroleum Products Exported,2011 GHG Quantity Associated with Petroleum Products Exported,2022 GHG Quantity Associated with Natural Gas Supply,2021 GHG Quantity Associated with Natural Gas Supply,2020 GHG Quantity Associated with Natural Gas Supply,2019 GHG Quantity Associated with Natural Gas Supply,2018 GHG Quantity Associated with Natural Gas Supply,2017 GHG Quantity Associated with Natural Gas Supply,2016 GHG Quantity Associated with Natural Gas Supply,2015 GHG Quantity Associated with Natural Gas Supply,2014 GHG Quantity Associated with Natural Gas Supply,2013 GHG Quantity Associated with Natural Gas Supply,2012 GHG Quantity Associated with Natural Gas Supply,2011 GHG Quantity Associated with Natural Gas Supply,2022 GHG Quantity Associated with Natural Gas Liquids Supply,2021 GHG Quantity Associated with Natural Gas Liquids Supply,2020 GHG Quantity Associated with Natural Gas Liquids Supply,2019 GHG Quantity Associated with Natural Gas Liquids Supply,2018 GHG Quantity Associated with Natural Gas Liquids Supply,2017 GHG Quantity Associated with Natural Gas Liquids Supply,2016 GHG Quantity Associated with Natural Gas Liquids Supply,2015 GHG Quantity Associated with Natural Gas Liquids Supply,2014 GHG Quantity Associated with Natural Gas Liquids Supply,2013 GHG Quantity Associated with Natural Gas Liquids Supply,2012 GHG Quantity Associated with Natural Gas Liquids Supply,2011 GHG Quantity Associated with Natural Gas Liquids Supply,2022 GHG Quantity Associated with CO2 Supply ,2021 GHG Quantity Associated with CO2 Supply ,2020 GHG Quantity Associated with CO2 Supply ,2019 GHG Quantity Associated with CO2 Supply ,2018 GHG Quantity Associated with CO2 Supply ,2017 GHG Quantity Associated with CO2 Supply ,2016 GHG Quantity Associated with CO2 Supply ,2015 GHG Quantity Associated with CO2 Supply ,2014 GHG Quantity Associated with CO2 Supply ,2013 GHG Quantity Associated with CO2 Supply ,2012 GHG Quantity Associated with CO2 Supply ,2011 GHG Quantity Associated with CO2 Supply 
1004614,110054864036,Mont Belvieu Fractionator,Mont Belvieu,TX,77520,10319 highway 146 North,CHAMBERS COUNTY,29.843056,-94.895278,211130,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59433198.287933,51023320.2356248,48876667.8276348,41453743.3612276,33590136.611769,29064322.2,26684252,26823046.6,26334606.9,21944205.6,23775218.2,20517229.6,,,,,,,,,,,,
1011018,110057067588,Mont Belvieu Fractionators,Mont Belvieu,TX,77580,,CHAMBERS COUNTY,29.85,-94.91,486210,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25969832.3,25905661.4,27526470.3,28414798,28329599.7,25551657,28684081.7,18176624.1,14780387.2,6422271.7,,,,,,,,,,,,,,
1006494,110071161121,Montana Dakota Utilities Co. - North Dakota,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.824344,-100.659753,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423628.8,1206813.8,1191268.9,1361701.8,1298591.8,1173252.7,1085865.2,1150731.1,1308164.4,1269737.3,1050864,1126489.5,,,,,,,,,,,,,,,,,,,,,,,,
1006495,110071161992,Montana Dakota Utilities Co. - South Dakota,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.824344,-100.659753,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489039.8,467675.6,477610,560776.8,499316.5,439716.2,410220,427982.5,471855.6,410431.3,334489.4,404822.6,,,,,,,,,,,,,,,,,,,,,,,,
1006496,110071161160,Montana Dakota Utilities Co. - Wyoming,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.824344,-100.659753,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315241.9,301372.6,286356,309879.8,295433.7,281283.3,257993.6,253510,258552.4,253882.2,239137.4,227137.3,,,,,,,,,,,,,,,,,,,,,,,,
1002218,110071161716,Montana-Dakota Utilities Co. - Montana,Bismarck,ND,58501,400 N 4th Street,BURLEIGH COUNTY,46.824344,-100.659753,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834639.4,743323.2,736393.7,766579.4,751902.2,732143.7,734141,864362.1,922958.2,848684.4,739958.9,809705.5,,,,,,,,,,,,,,,,,,,,,,,,
1004893,110007973933,Monument Gas Plant,Monument,NM,84265,8201 W Hwy 322,LEA COUNTY,32.624135,-103.292931,211130,"C,NN-FRAC,PP,UU,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,30704.9732687266,38495.6908152677,43190.9039658547,33308.2572055117,35502.6436108358,31423.5,20053.4,25636.2,,,,
1005576,110071160081,Morehead Utility Plant Board,Morehead,KY,40351,25 Pleasant Valley Rd,ROWAN COUNTY,38.168317,-83.439528,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34663.2,34357.6,33255.2,35769.7,38918.4,34153.1,34835.4,36911.3,38040.5,41002.1,35331.7,36629.1,,,,,,,,,,,,,,,,,,,,,,,,
1010449,110008038088,Morgan Stanley Capital Group Inc,Purchase,NY,10577,"2000 Westchester Avenue, Commodities Dept,",WESTCHESTER,41.01385,-73.70568,424720,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,,,,,,,,1288933.1,1604810.6,3513643.463509,8421762,9691348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010711,110044228608,Motiva Enterprises LLC,Houston,TX,77002,500 Dallas St,HARRIS COUNTY,29.75809,-95.36703,424720,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,13538573.2804,20136940.5254674,18232066.1033432,10659881.465279,10916171.333236,868809.5657101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010748,110046249500,Moundsville Fractionation Plant,Moundsville,WV,26041,,MARSHALL COUNTY,39.910834,-80.798034,211130,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378416.2,5325188.2,4379982.5,3562058.4,1755278.3,1690573.8,1874419.5,1931623,1243458.8,605362.6,21555.7,,,,,,,,,,,,,
1001052,110000585910,Mountaineer (1301),NEW HAVEN,WV,25265,1347 Graham Station Road,Mason,38.9794,-81.9344,221112,"C,D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential
1006687,110071160692,Mountaineer Gas Company,Charleston,WV,25304,501 56th St SE,KANAWHA COUNTY,38.383407,-81.67473,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730119.8,2643353.3,2217180.5,2575406.3,2658114.7,2449701.8,2458682.5,2349011.9,2600945.2,2440368.3,2227473.3,2314337,,,,,,,,,,,,,,,,,,,,,,,,
1007020,110071159900,Murray Natural Gas,Murray,KY,42071,200 Andrus Dr,CALLOWAY COUNTY,36.61977,-88.29808,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78320.2,74530.7,72725.8,81321.4,89068.7,74264.1,78060.7,79210.3,87147.4,79229.5,67199.5,75481.4,,,,,,,,,,,,,,,,,,,,,,,,
1013617,,Musket Corporation,Houston,TX,77019,"2929 Allen Pkwy, Suite 4100",,29.760988,-95.39743,424720,"MM-EXP,MM-IMP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,,,,,,,,,818533.9847703,1157792.3449078,120725.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007972,110000472630,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",ARTESIA,NM,88210,501 East Main Street,EDDY COUNTY,32.848593,-104.394383,324110,"C,MM-REF,P,Y",,,,,,,,,,,,,3015768.9694,4085180.9682,4004366.6717,4423730.5716,4839636.3686,4557596.3368,4289944.49361,4129246.2761415,3916372.6452,4530506.9,4383527.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007771,110061297788,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",LOVINGTON,NM,88260,7406 S. Main,LEA COUNTY,32.879253,-103.297137,324110,"C,MM-REF,Y",,,,,,,,,,,,,9564298.1784,9182371.3053,9702586.6876,10554012.3211,11284475.8579,10254670.3787,10171780.4764,10577233.533225,9385689.4593294,8584571.5,9529257.5431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003704,110071161219,NEW ULM PUBLIC UTILITIES MUNICIPAL POWER,NEW ULM,MN,56073,310 NORTH 1ST STREET,BROWN COUNTY,44.316013,-94.456431,221112,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72635.7,69528.5,66273.1,75385.9,72349.9,67719.9,66020.8,63836.7,71420.1,73436.4,62580.9,69218.3,,,,,,,,,,,,,,,,,,,,,,,,
1006676,110043969836,"NGO Propane, Inc.",Newark,OH,43058,1500 Granville Road,LICKING COUNTY,40.05665,-82.45644,211112,NN-FRAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,,,,,,,,,,,,
1002603,110071160502,NIAGARA MOHAWK POWER CORPORATION,Syracuse,NY,13202,300 Erie Boulevard West,ONONDAGA COUNTY,43.05078,-76.15739,221121,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8386430.9,8099967.5,8124592.4,9246542,9387656.5,8584350.1,8801815.8,9858621.1,9764644.1,8977468.3,8222752,7655336.1,,,,,,,,,,,,,,,,,,,,,,,,
1010706,,NIC HOLDING CORP,MELVILLE,NY,11747,225 BROADHOLLOW RD STE 212W,,40.77613,-73.41734,424710,MM-EXP,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,553023,,,,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004163,110071160244,NICOR GAS,NAPERVILLE,IL,60563,1844 W. FERRY ROAD,DUPAGE COUNTY,41.796293,-88.197415,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27093871.7,25259068.8,25217315.8,27150875.6,27013068.9,24333193,24165611,25268873.1,28459858.4,26953975.8,23095728.7,25235891.5,,,,,,,,,,,,,,,,,,,,,,,,
1006398,110043969550,NIPSCO GAS,Merrillville,IN,46410,801 E. 86th Avenue,LAKE COUNTY,41.46339,-87.32624,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19482095,19505930.2,19092553.7,20052410.9,19925506.8,18560222.1,18181023.1,18195149.3,19675058,18342460.6,16816590.9,16370109.7,,,,,,,,,,,,,,,,,,,,,,,,
1010405,,NOCO Energy Corp,Tonawanda,NY,14150,2440 Sheridan Drive,,42.991128,-78.925194,424710,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007281,110071161794,NORTHWEST ALABAMA GAS DISTRICT,HAMILTON,AL,35570,310 2ND ST SW,MARION COUNTY,34.14123,-87.990711,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166217.9,151401.8,98480.9,108124.5,112146.6,83413.9,81227.1,90665,142143.1,232918.4,220647.3,226588,,,,,,,,,,,,,,,,,,,,,,,,
1002199,110071161779,NORTHWESTERN ENERGY/GTS,BUTTE,MT,59701,11 E. Park,SILVER BOW COUNTY,46.013787,-112.534853,486210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107893.1,2403346.8,2372411.5,2683932.4,2404341.9,1979258.2,2145294.9,2207125.9,2081789.4,2538691.4,2076080,2342576.1,,,,,,,,,,,,,,,,,,,,,,,,
1001277,110071159601,NSTAR Gas Company,Westwood,MA,02090,1 NSTAR Way,NORFOLK COUNTY,42.20446,-71.15937,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645799.7,3550395.1,3538718.3,3879145.8,3686432.1,3730260.8,3346119,3794696,3811718.9624,3300884.1,3207632.8,3229409,,,,,,,,,,,,,,,,,,,,,,,,
1007039,110071159796,NW Natural - Oregon,Portland,OR,97204,250 SW Taylor Street,MULTNOMAH COUNTY,45.52471,-122.67244,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5838398.4,5624651.9,5418849,5964795.6,5527068.7,6088185.7,5344829.9,5043681.2,5386669.8,5561049.3,5459161.9,5675483.6,,,,,,,,,,,,,,,,,,,,,,,,
1011405,,NW Natural - Washington,Portland,OR,97204,250 SW Taylor Street,,45.370186,-122.588485,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590937.6,526647.3,513117.2,559508.8,501366.1,548019.3,460424.6,432440.1,460139.2,478029.4,464382.3,490036.9,,,,,,,,,,,,,,,,,,,,,,,,
1002982,110043810631,NWE/Omimex NGL Plant (Cut Bank),Butte,MT,59701,40 E. Broadway,SILVER BOW COUNTY,46.01366,-112.53434,211112,"NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19151.1,21527.5,23230.4,20044.9,,,,,,,,,,,,
1005663,110071160628,National Fuel Gas Distribution Corp - Pennsylvania,Erie,PA,16501,1100 State Street,,42.96506,-78.71458,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564109.4,2463803.2,2377249.2,2664520.7,2687991.4,2436707.5,2406348.5,2491260.9,2688343.0696,2442989.8584,2102215.4,2228656,,,,,,,,,,,,,,,,,,,,,,,,
1003066,110071161720,National Fuel Gas Distribution Corporation,Williamsville,NY,14221,6363 Main Street,ERIE COUNTY,42.96609,-78.71452,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5278940.8,4910305.9,4977791.3,5481405.4,5493048.2,5049880,4988695.6,5202213.9,5503814.128,5018629.5232,4429293.5,4772220.3,,,,,,,,,,,,,,,,,,,,,,,,
1005519,110071160009,National Gas & Oil Cooperative,Newark,OH,43058,P. O. Box 4970,LICKING COUNTY,40.12,-82.35,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360811.6,334686.3,312832.4,337207.2,347546.7,301834,312512.4,310989.9,336768.9,320185,289789.9,292273.1,,,,,,,,,,,,,,,,,,,,,,,,
1004030,110006821065,"National Refrigerants, Inc",Philadelphia,PA,19154,11401 Roosevelt Blvd,PHILADELPHIA COUNTY,40.09875,-75.00984,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011497,110046599926,Natrium Extraction and Fractionation Facility,Proctor,WV,26055,14786 Energy Road,MARSHALL COUNTY,39.759694,-80.861722,211130,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4393181.1,4964890,5953296.2,4793544.2,3743471,4059304.9,3706713.2,3304048.4,1747078.9,,,,,,,,,,,,,,,
1014022,110071047224,Nature gas import and export Inc.,Casper,WY,82601,1611 E 2nd street # 102,NATRONA COUNTY,42.84865,-106.30349,423740,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005664,110043971075,Navajo Tribal Utility Authority - Arizona,Fort Defiance,AZ,86504,P. O. Box 170,,35.932201,-109.116657,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40773.9,38846.7,45112.6,41535.7,45261.5,,,,,,,,,,,,,,,,,,,,,,,,
1005670,110032641773,Navajo Tribal Utility Authority - New Mexico,Fort Defiance,AZ,86504,P. O. Box 170,APACHE,35.745989,-109.071737,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44643.4,44583.5,73267.5,52628.6,56386.3,,,,,,,,,,,,,,,,,,,,,,,,
1004378,110071159768,Nebraska City Utilities,Nebraska City,NE,68410,100 Central Avenue,OTOE COUNTY,40.608183,-95.856486,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48245.4,50799.7,52097.2,58446,48351.8,47277.7,40338.2,42967.9,40093.5,41087.5,35173.6,41392,,,,,,,,,,,,,,,,,,,,,,,,
1010462,,"Neste US, Inc.",Houston,TX,77056,3040 Post Oak Blvd. Ste. 1700,,29.74855,-95.45673,424720,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,352041,,131424,confidential,confidential,confidential,confidential,confidential,confidential,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011341,110059688921,New Albany Municipal Gas System,New Albany,MS,38652,100 Cleveland Street,UNION,34.49538,-89.00637,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33993.9,29949,25788.1,29709.2,,,,,,,,,,,,,,,,,,,,,,,,
1002582,110071161066,New Jersey Resources,wall township,NJ,07719,1415 Wyckoff Rd.,MONMOUTH COUNTY,40.21115,-74.12659,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041455.3,4581507.1,4581357.5,5629047,5665120.2,5865363.9,6197337.1,6253460,4103425.7152,3668591.4872,3301551,3535503.5,,,,,,,,,,,,,,,,,,,,,,,,
1001626,110071159537,New Mexico Gas Company,Albuquerque,NM,87109,7120 Wyoming Blvd. NE Ste. 20,BERNALILLO COUNTY,35.15927,-106.55982,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345634.5,4175831.5,4197351.8,4526087.4,4159831.5,3704323.6,3976685,3927222.7,3974958.8,4174085.6104,4088948.7,4006948.3,,,,,,,,,,,,,,,,,,,,,,,,
1003642,110071161404,New York State Electric and Gas,Binghamton,NY,13904,18 Link Drive,BROOME COUNTY,42.10448,-75.8245,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957379.1,2822986.7,2812197.8,3062775.9,3082749.3,2913942,2864968.4,2990390.9,3148618,2923035.8,2690271.2,2951053.7,,,,,,,,,,,,,,,,,,,,,,,,
1006599,110000558986,Newcastle Gas Plant,Newcastle,WY,82701,923 Grieves Road,WESTON COUNTY,43.63751,-104.54032,211111,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,15256.6,19397.4,confidential,confidential,confidential,38061.7,,,,,,,,,,,,
1012127,110070069480,"Ninhua Group Co., Ltd",Ningbo,MP,00000,"21 Jiangxia Street, Haishu District",,29.8688,121.5591,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009814,110070082050,"Nissan North America, Inc.",Franklin,TN,37067,One Nissan Way,WILLIAMSON COUNTY,35.904655,-86.771802,551114,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003065,110038172946,Nitrous Oxide Corp,Yazoo City,MS,39194,1226 Rialto Rd,YAZOO COUNTY,32.842043,-90.433117,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003868,110070081881,Nitrous Oxide Corp,Lawrenceville,GA,30043,"2530 Sever Road, Suite 300",GWINNETT COUNTY,33.999241,-84.070449,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007278,110017514616,Nitrous Oxide Corp,Galena,KS,66739,4295 SE 84th St,CHEROKEE COUNTY,37.11671,-94.67888,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010427,110054619882,Noble Americas Corp,Stamford,CT,06902,"Four Stamford Plaza, 107 Elm Street",FAIRFIELD COUNTY,41.05292,-73.53181,424710,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,5664936.8,6484104.1,9471801.6,11993757.9,,3738809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005070,110070746932,Norco Fractionation Plant,Norco,LA,70079,15608 Highway 61,ST. CHARLES PARISH,30.013859,-90.417231,211130,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5697959.4,4651930.4,6016135,6184249.4,5627668.4,5564043.6,5345615.5,5328790,4235382.3,4845220.8,5587594.3,6447800.4,,,,,,,,,,,,
1005911,110013831201,Norco Manufacturing Complex,Norco,LA,70079,15536 River Road,ST. CHARLES PARISH,30.000964,-90.403863,324110,"C,MM-REF,X,Y",,,,,,,,,,,,,32729762.6156102,19879258.148746,28496984.904369,33177540.2363025,27872300.8128,32562213,33313988,33439725,26366756,28837895,32180074.2,44177135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014662,,"Nortek Global HVAC, LLC",O'Fallon,MO,63368,8000 Phoenix Pkwy,,38.7533092917251,-90.7425494990821,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003442,110071161630,North Alabama Gas District,Muscle Shoals,AL,35661,602 Dearborn Avenue,COLBERT COUNTY,34.74017,-87.667685,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751728.2,735501.1,751832.6,758205,735538,749354.6,730150.8,750698.9,759410.5,692643.6,705981.1,752559.9,,,,,,,,,,,,,,,,,,,,,,,,
1014006,,North American Refrigerants,Campbellsport,WI,53010,W786 Auburn Ashford Dr,,43.5644267501171,-88.1943523603103,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
